2026-04-27 10:57:14 | INFO     | app.main | VIP车位告警系统启动中...
2026-04-27 13:36:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:36:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:36:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:36:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:36:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:37:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:37:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:37:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:37:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:37:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:37:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:38:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:38:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:38:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:38:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:38:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:38:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:39:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:39:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:39:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:39:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:39:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:39:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:40:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:40:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:40:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:40:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:40:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:40:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:41:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:41:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:41:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:41:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:41:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:41:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:42:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:42:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:42:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:42:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:42:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:42:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:43:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:43:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:43:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:43:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:43:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:43:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:44:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:44:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:44:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:44:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:44:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:44:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:45:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:45:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:45:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:45:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:45:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:45:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:46:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:46:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:46:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:46:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:46:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:46:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:47:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:47:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:47:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:47:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:47:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:47:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:48:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:48:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:48:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:48:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:48:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:48:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:49:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:49:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:49:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:49:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:49:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:49:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:50:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:50:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:50:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:50:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:50:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:50:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:51:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:51:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:51:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:51:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:51:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:51:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:52:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:52:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:52:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:52:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:52:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:52:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:53:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:53:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:53:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:53:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:53:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:53:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:54:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:54:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:54:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:54:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:54:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:54:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:55:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:55:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:55:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:55:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:55:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:55:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:56:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:56:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:56:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:56:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:56:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:56:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:57:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:57:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:57:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:57:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:57:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:57:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:58:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:58:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:58:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:58:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:58:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:58:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:59:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:59:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:59:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 13:59:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 13:59:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 13:59:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 14:00:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 14:00:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 14:00:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 14:00:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 14:00:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 14:00:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 14:01:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 14:01:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 14:01:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 14:01:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 14:01:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 14:01:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 14:02:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 14:02:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 14:02:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 14:02:49 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 14:02:49 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 14:02:49 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
2026-04-27 14:03:19 | INFO     | app.services.patrol_service | === 开始VIP车位巡检 ===
2026-04-27 14:03:19 | ERROR    | app.services.external_db_service | 查询SQL Server失败, 车位=0677, 错误=(pyodbc.InterfaceError) ('IM002', '[IM002] [Microsoft][ODBC 驱动程序管理器] 未发现数据源名称并且未指定默认驱动程序 (0) (SQLDriverConnect)')
(Background on this error at: https://sqlalche.me/e/20/rvf5)
2026-04-27 14:03:19 | INFO     | app.services.patrol_service | === VIP车位巡检结束 ===
